Masa: 0.7, Inclinaci�n: 0, �ptimas: []
    → mínima -67.0°C baja de -20°C: [-20]
    → mínima -63.7°C baja de -20°C: [-15]
    → mínima -61.0°C baja de -20°C: [-10]
    → mínima -58.9°C baja de -20°C: [-5]
    → mínima -57.4°C baja de -20°C: [0, 25]
    → mínima -56.4°C baja de -20°C: [5]
    → mínima -55.9°C baja de -20°C: [10]
    → mínima -55.8°C baja de -20°C: [15]
    → mínima -56.3°C baja de -20°C: [20]
    → mínima -59.0°C baja de -20°C: [30]
    → mínima -61.3°C baja de -20°C: [35]
    → mínima -64.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 10.0°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1422.2
    → mínima -86.3°C baja de -20°C: [-40]
    → mínima -79.4°C baja de -20°C: [-35]
    → mínima -73.6°C baja de -20°C: [-30]
    → mínima -68.8°C baja de -20°C: [-25]
    → mínima -64.7°C baja de -20°C: [-20]
    → mínima -61.4°C baja de -20°C: [-15]
    → mínima -58.7°C baja de -20°C: [-10]
    → mínima -56.6°C baja de -20°C: [-5]
    → mínima -55.1°C baja de -20°C: [0]
    → mínima -54.0°C baja de -20°C: [5, 20]
    → mínima -53.5°C baja de -20°C: [10, 15]
    → mínima -55.0°C baja de -20°C: [25]
    → mínima -56.7°C baja de -20°C: [30]
    → mínima -59.0°C baja de -20°C: [35]
    → mínima -62.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 10.0°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1337.7
    → mínima -84.3°C baja de -20°C: [-40]
    → mínima -77.3°C baja de -20°C: [-35]
    → mínima -71.4°C baja de -20°C: [-30]
    → mínima -66.5°C baja de -20°C: [-25]
    → mínima -62.4°C baja de -20°C: [-20]
    → mínima -59.0°C baja de -20°C: [-15]
    → mínima -56.3°C baja de -20°C: [-10]
    → mínima -54.2°C baja de -20°C: [-5, 30]
    → mínima -52.6°C baja de -20°C: [0, 25]
    → mínima -51.6°C baja de -20°C: [5]
    → mínima -51.0°C baja de -20°C: [10, 15]
    → mínima -51.5°C baja de -20°C: [20]
    → mínima -56.6°C baja de -20°C: [35]
    → mínima -59.8°C baja de -20°C: [40]
Exp: 0.6, Incl: 10.0°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1248.5
    → mínima -82.1°C baja de -20°C: [-40]
    → mínima -75.0°C baja de -20°C: [-35]
    → mínima -69.0°C baja de -20°C: [-30]
    → mínima -64.1°C baja de -20°C: [-25]
    → mínima -59.9°C baja de -20°C: [-20]
    → mínima -56.5°C baja de -20°C: [-15]
    → mínima -53.8°C baja de -20°C: [-10]
    → mínima -51.6°C baja de -20°C: [-5]
    → mínima -50.0°C baja de -20°C: [0, 25]
    → mínima -48.9°C baja de -20°C: [5, 20]
    → mínima -48.4°C baja de -20°C: [10, 15]
    → mínima -51.7°C baja de -20°C: [30]
    → mínima -54.0°C baja de -20°C: [35]
    → mínima -57.3°C baja de -20°C: [40]
Exp: 0.6, Incl: 10.0°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1154.1
    → mínima -79.8°C baja de -20°C: [-40]
    → mínima -72.6°C baja de -20°C: [-35]
    → mínima -66.6°C baja de -20°C: [-30]
    → mínima -61.5°C baja de -20°C: [-25]
    → mínima -57.3°C baja de -20°C: [-20]
    → mínima -53.9°C baja de -20°C: [-15]
    → mínima -51.1°C baja de -20°C: [-10]
    → mínima -48.9°C baja de -20°C: [-5, 30]
    → mínima -47.2°C baja de -20°C: [0, 25]
    → mínima -46.2°C baja de -20°C: [5]
    → mínima -45.6°C baja de -20°C: [10, 15]
    → mínima -46.1°C baja de -20°C: [20]
    → mínima -51.4°C baja de -20°C: [35]
    → mínima -54.7°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1874.0
    → mínima -101.1°C baja de -20°C: [-40]
    → mínima -93.9°C baja de -20°C: [-35]
    → mínima -87.8°C baja de -20°C: [-30]
    → mínima -82.7°C baja de -20°C: [-25]
    → mínima -78.5°C baja de -20°C: [-20]
    → mínima -75.0°C baja de -20°C: [-15]
    → mínima -72.1°C baja de -20°C: [-10]
    → mínima -69.8°C baja de -20°C: [-5, 35]
    → mínima -68.0°C baja de -20°C: [0]
    → mínima -66.7°C baja de -20°C: [5]
    → mínima -65.9°C baja de -20°C: [10]
    → mínima -65.6°C baja de -20°C: [15]
    → mínima -65.8°C baja de -20°C: [20]
    → mínima -66.5°C baja de -20°C: [25]
    → mínima -67.8°C baja de -20°C: [30]
    → mínima -76.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1810.6
    → mínima -99.6°C baja de -20°C: [-40]
    → mínima -92.3°C baja de -20°C: [-35]
    → mínima -86.2°C baja de -20°C: [-30]
    → mínima -81.0°C baja de -20°C: [-25]
    → mínima -76.8°C baja de -20°C: [-20]
    → mínima -73.2°C baja de -20°C: [-15]
    → mínima -70.3°C baja de -20°C: [-10]
    → mínima -67.9°C baja de -20°C: [-5]
    → mínima -66.1°C baja de -20°C: [0]
    → mínima -64.8°C baja de -20°C: [5]
    → mínima -64.0°C baja de -20°C: [10]
    → mínima -63.7°C baja de -20°C: [15]
    → mínima -63.9°C baja de -20°C: [20]
    → mínima -64.6°C baja de -20°C: [25]
    → mínima -65.9°C baja de -20°C: [30]
    → mínima -68.0°C baja de -20°C: [35]
    → mínima -74.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1744.4
    → mínima -98.0°C baja de -20°C: [-40]
    → mínima -90.6°C baja de -20°C: [-35]
    → mínima -84.5°C baja de -20°C: [-30]
    → mínima -79.3°C baja de -20°C: [-25]
    → mínima -74.9°C baja de -20°C: [-20]
    → mínima -71.3°C baja de -20°C: [-15]
    → mínima -68.4°C baja de -20°C: [-10]
    → mínima -66.0°C baja de -20°C: [-5]
    → mínima -64.2°C baja de -20°C: [0]
    → mínima -62.9°C baja de -20°C: [5]
    → mínima -62.1°C baja de -20°C: [10]
    → mínima -61.8°C baja de -20°C: [15]
    → mínima -62.0°C baja de -20°C: [20]
    → mínima -62.7°C baja de -20°C: [25]
    → mínima -64.0°C baja de -20°C: [30]
    → mínima -66.1°C baja de -20°C: [35]
    → mínima -72.5°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1675.2
    → mínima -96.3°C baja de -20°C: [-40]
    → mínima -88.9°C baja de -20°C: [-35]
    → mínima -82.7°C baja de -20°C: [-30]
    → mínima -77.4°C baja de -20°C: [-25]
    → mínima -73.0°C baja de -20°C: [-20]
    → mínima -69.4°C baja de -20°C: [-15]
    → mínima -66.4°C baja de -20°C: [-10]
    → mínima -64.0°C baja de -20°C: [-5]
    → mínima -62.2°C baja de -20°C: [0]
    → mínima -60.9°C baja de -20°C: [5]
    → mínima -60.0°C baja de -20°C: [10]
    → mínima -59.7°C baja de -20°C: [15]
    → mínima -59.9°C baja de -20°C: [20]
    → mínima -60.6°C baja de -20°C: [25]
    → mínima -62.0°C baja de -20°C: [30]
    → mínima -64.1°C baja de -20°C: [35]
    → mínima -70.6°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1602.7
    → mínima -94.6°C baja de -20°C: [-40]
    → mínima -87.1°C baja de -20°C: [-35]
    → mínima -80.8°C baja de -20°C: [-30]
    → mínima -75.5°C baja de -20°C: [-25]
    → mínima -71.1°C baja de -20°C: [-20]
    → mínima -67.4°C baja de -20°C: [-15]
    → mínima -64.4°C baja de -20°C: [-10]
    → mínima -61.9°C baja de -20°C: [-5]
    → mínima -60.1°C baja de -20°C: [0]
    → mínima -58.7°C baja de -20°C: [5]
    → mínima -57.9°C baja de -20°C: [10]
    → mínima -57.6°C baja de -20°C: [15]
    → mínima -57.8°C baja de -20°C: [20]
    → mínima -58.5°C baja de -20°C: [25]
    → mínima -59.9°C baja de -20°C: [30]
    → mínima -62.0°C baja de -20°C: [35]
    → mínima -68.5°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1526.6
    → mínima -92.8°C baja de -20°C: [-40]
    → mínima -85.2°C baja de -20°C: [-35]
    → mínima -78.8°C baja de -20°C: [-30]
    → mínima -73.4°C baja de -20°C: [-25]
    → mínima -69.0°C baja de -20°C: [-20]
    → mínima -65.2°C baja de -20°C: [-15]
    → mínima -62.2°C baja de -20°C: [-10]
    → mínima -59.7°C baja de -20°C: [-5]
    → mínima -57.8°C baja de -20°C: [0]
    → mínima -56.5°C baja de -20°C: [5]
    → mínima -55.7°C baja de -20°C: [10]
    → mínima -55.3°C baja de -20°C: [15]
    → mínima -55.5°C baja de -20°C: [20]
    → mínima -56.3°C baja de -20°C: [25]
    → mínima -57.7°C baja de -20°C: [30]
    → mínima -59.8°C baja de -20°C: [35]
    → mínima -66.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1446.6
    → mínima -90.9°C baja de -20°C: [-40]
    → mínima -83.2°C baja de -20°C: [-35]
    → mínima -76.7°C baja de -20°C: [-30]
    → mínima -71.3°C baja de -20°C: [-25]
    → mínima -66.8°C baja de -20°C: [-20]
    → mínima -63.0°C baja de -20°C: [-15]
    → mínima -59.9°C baja de -20°C: [-10]
    → mínima -57.4°C baja de -20°C: [-5]
    → mínima -55.5°C baja de -20°C: [0]
    → mínima -54.1°C baja de -20°C: [5]
    → mínima -53.3°C baja de -20°C: [10]
    → mínima -53.0°C baja de -20°C: [15]
    → mínima -53.2°C baja de -20°C: [20]
    → mínima -53.9°C baja de -20°C: [25]
    → mínima -55.3°C baja de -20°C: [30]
    → mínima -57.5°C baja de -20°C: [35]
    → mínima -64.1°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1362.4
    → mínima -88.9°C baja de -20°C: [-40]
    → mínima -81.1°C baja de -20°C: [-35]
    → mínima -74.5°C baja de -20°C: [-30]
    → mínima -69.1°C baja de -20°C: [-25]
    → mínima -64.5°C baja de -20°C: [-20]
    → mínima -60.6°C baja de -20°C: [-15]
    → mínima -57.5°C baja de -20°C: [-10]
    → mínima -55.0°C baja de -20°C: [-5]
    → mínima -53.1°C baja de -20°C: [0]
    → mínima -51.7°C baja de -20°C: [5]
    → mínima -50.8°C baja de -20°C: [10]
    → mínima -50.5°C baja de -20°C: [15]
    → mínima -50.7°C baja de -20°C: [20]
    → mínima -51.5°C baja de -20°C: [25]
    → mínima -52.9°C baja de -20°C: [30]
    → mínima -55.1°C baja de -20°C: [35]
    → mínima -61.7°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1273.4
    → mínima -86.7°C baja de -20°C: [-40]
    → mínima -78.8°C baja de -20°C: [-35]
    → mínima -72.2°C baja de -20°C: [-30]
    → mínima -66.7°C baja de -20°C: [-25]
    → mínima -62.0°C baja de -20°C: [-20]
    → mínima -58.2°C baja de -20°C: [-15]
    → mínima -55.0°C baja de -20°C: [-10]
    → mínima -52.4°C baja de -20°C: [-5]
    → mínima -50.5°C baja de -20°C: [0]
    → mínima -49.1°C baja de -20°C: [5]
    → mínima -48.2°C baja de -20°C: [10]
    → mínima -47.9°C baja de -20°C: [15]
    → mínima -48.1°C baja de -20°C: [20]
    → mínima -48.9°C baja de -20°C: [25]
    → mínima -50.3°C baja de -20°C: [30]
    → mínima -52.6°C baja de -20°C: [35]
    → mínima -59.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 12.5°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1179.3
    → mínima -84.5°C baja de -20°C: [-40]
    → mínima -76.5°C baja de -20°C: [-35]
    → mínima -69.8°C baja de -20°C: [-30]
    → mínima -64.2°C baja de -20°C: [-25]
    → mínima -59.4°C baja de -20°C: [-20]
    → mínima -55.5°C baja de -20°C: [-15]
    → mínima -52.3°C baja de -20°C: [-10]
    → mínima -49.7°C baja de -20°C: [-5]
    → mínima -47.7°C baja de -20°C: [0]
    → mínima -46.3°C baja de -20°C: [5]
    → mínima -45.4°C baja de -20°C: [10]
    → mínima -45.1°C baja de -20°C: [15]
    → mínima -45.3°C baja de -20°C: [20]
    → mínima -46.1°C baja de -20°C: [25]
    → mínima -47.6°C baja de -20°C: [30]
    → mínima -49.8°C baja de -20°C: [35]
    → mínima -56.5°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1908.5
    → mínima -105.7°C baja de -20°C: [-40]
    → mínima -97.7°C baja de -20°C: [-35]
    → mínima -91.0°C baja de -20°C: [-30]
    → mínima -85.3°C baja de -20°C: [-25]
    → mínima -80.6°C baja de -20°C: [-20]
    → mínima -76.6°C baja de -20°C: [-15]
    → mínima -73.3°C baja de -20°C: [-10]
    → mínima -70.6°C baja de -20°C: [-5]
    → mínima -68.5°C baja de -20°C: [0]
    → mínima -66.9°C baja de -20°C: [5]
    → mínima -65.8°C baja de -20°C: [10]
    → mínima -65.2°C baja de -20°C: [15]
    → mínima -65.1°C baja de -20°C: [20]
    → mínima -65.5°C baja de -20°C: [25]
    → mínima -66.7°C baja de -20°C: [30]
    → mínima -72.9°C baja de -20°C: [35]
    → mínima -81.1°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1845.4
    → mínima -104.3°C baja de -20°C: [-40]
    → mínima -96.2°C baja de -20°C: [-35]
    → mínima -89.4°C baja de -20°C: [-30]
    → mínima -83.7°C baja de -20°C: [-25]
    → mínima -78.9°C baja de -20°C: [-20]
    → mínima -74.9°C baja de -20°C: [-15]
    → mínima -71.5°C baja de -20°C: [-10]
    → mínima -68.8°C baja de -20°C: [-5]
    → mínima -66.7°C baja de -20°C: [0]
    → mínima -65.0°C baja de -20°C: [5]
    → mínima -63.9°C baja de -20°C: [10]
    → mínima -63.3°C baja de -20°C: [15]
    → mínima -63.2°C baja de -20°C: [20]
    → mínima -63.7°C baja de -20°C: [25]
    → mínima -64.8°C baja de -20°C: [30]
    → mínima -71.0°C baja de -20°C: [35]
    → mínima -79.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1779.6
    → mínima -102.7°C baja de -20°C: [-40]
    → mínima -94.5°C baja de -20°C: [-35]
    → mínima -87.7°C baja de -20°C: [-30]
    → mínima -81.9°C baja de -20°C: [-25]
    → mínima -77.1°C baja de -20°C: [-20]
    → mínima -73.0°C baja de -20°C: [-15]
    → mínima -69.7°C baja de -20°C: [-10]
    → mínima -66.9°C baja de -20°C: [-5]
    → mínima -64.7°C baja de -20°C: [0]
    → mínima -63.1°C baja de -20°C: [5]
    → mínima -62.0°C baja de -20°C: [10]
    → mínima -61.3°C baja de -20°C: [15]
    → mínima -61.2°C baja de -20°C: [20]
    → mínima -61.7°C baja de -20°C: [25]
    → mínima -62.9°C baja de -20°C: [30]
    → mínima -69.1°C baja de -20°C: [35]
    → mínima -77.5°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1710.7
    → mínima -101.1°C baja de -20°C: [-40]
    → mínima -92.8°C baja de -20°C: [-35]
    → mínima -85.9°C baja de -20°C: [-30]
    → mínima -80.1°C baja de -20°C: [-25]
    → mínima -75.2°C baja de -20°C: [-20]
    → mínima -71.1°C baja de -20°C: [-15]
    → mínima -67.7°C baja de -20°C: [-10]
    → mínima -64.9°C baja de -20°C: [-5]
    → mínima -62.7°C baja de -20°C: [0]
    → mínima -61.1°C baja de -20°C: [5]
    → mínima -59.9°C baja de -20°C: [10]
    → mínima -59.3°C baja de -20°C: [15]
    → mínima -59.2°C baja de -20°C: [20]
    → mínima -59.7°C baja de -20°C: [25]
    → mínima -60.9°C baja de -20°C: [30]
    → mínima -67.1°C baja de -20°C: [35]
    → mínima -75.6°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1638.5
    → mínima -99.4°C baja de -20°C: [-40]
    → mínima -91.1°C baja de -20°C: [-35]
    → mínima -84.1°C baja de -20°C: [-30]
    → mínima -78.2°C baja de -20°C: [-25]
    → mínima -73.2°C baja de -20°C: [-20]
    → mínima -69.1°C baja de -20°C: [-15]
    → mínima -65.7°C baja de -20°C: [-10]
    → mínima -62.8°C baja de -20°C: [-5]
    → mínima -60.6°C baja de -20°C: [0]
    → mínima -58.9°C baja de -20°C: [5]
    → mínima -57.8°C baja de -20°C: [10]
    → mínima -57.2°C baja de -20°C: [15]
    → mínima -57.1°C baja de -20°C: [20]
    → mínima -57.5°C baja de -20°C: [25]
    → mínima -58.7°C baja de -20°C: [30]
    → mínima -65.0°C baja de -20°C: [35]
    → mínima -73.6°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1562.8
    → mínima -97.7°C baja de -20°C: [-40]
    → mínima -89.2°C baja de -20°C: [-35]
    → mínima -82.1°C baja de -20°C: [-30]
    → mínima -76.2°C baja de -20°C: [-25]
    → mínima -71.2°C baja de -20°C: [-20]
    → mínima -67.0°C baja de -20°C: [-15]
    → mínima -63.5°C baja de -20°C: [-10]
    → mínima -60.7°C baja de -20°C: [-5]
    → mínima -58.4°C baja de -20°C: [0]
    → mínima -56.7°C baja de -20°C: [5]
    → mínima -55.5°C baja de -20°C: [10]
    → mínima -54.9°C baja de -20°C: [15]
    → mínima -54.8°C baja de -20°C: [20]
    → mínima -55.3°C baja de -20°C: [25]
    → mínima -56.5°C baja de -20°C: [30]
    → mínima -62.8°C baja de -20°C: [35]
    → mínima -71.5°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1483.2
    → mínima -95.8°C baja de -20°C: [-40]
    → mínima -87.3°C baja de -20°C: [-35]
    → mínima -80.1°C baja de -20°C: [-30]
    → mínima -74.1°C baja de -20°C: [-25]
    → mínima -69.0°C baja de -20°C: [-20]
    → mínima -64.8°C baja de -20°C: [-15]
    → mínima -61.2°C baja de -20°C: [-10]
    → mínima -58.4°C baja de -20°C: [-5]
    → mínima -56.1°C baja de -20°C: [0]
    → mínima -54.4°C baja de -20°C: [5]
    → mínima -53.2°C baja de -20°C: [10]
    → mínima -52.5°C baja de -20°C: [15]
    → mínima -52.4°C baja de -20°C: [20]
    → mínima -52.9°C baja de -20°C: [25]
    → mínima -54.2°C baja de -20°C: [30]
    → mínima -60.5°C baja de -20°C: [35]
    → mínima -69.3°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1399.4
    → mínima -93.9°C baja de -20°C: [-40]
    → mínima -85.2°C baja de -20°C: [-35]
    → mínima -78.0°C baja de -20°C: [-30]
    → mínima -71.9°C baja de -20°C: [-25]
    → mínima -66.7°C baja de -20°C: [-20]
    → mínima -62.4°C baja de -20°C: [-15]
    → mínima -58.9°C baja de -20°C: [-10]
    → mínima -55.9°C baja de -20°C: [-5]
    → mínima -53.6°C baja de -20°C: [0]
    → mínima -51.9°C baja de -20°C: [5]
    → mínima -50.7°C baja de -20°C: [10]
    → mínima -50.0°C baja de -20°C: [15]
    → mínima -49.9°C baja de -20°C: [20]
    → mínima -50.4°C baja de -20°C: [25]
    → mínima -51.7°C baja de -20°C: [30]
    → mínima -58.1°C baja de -20°C: [35]
    → mínima -67.0°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1310.8
    → mínima -91.8°C baja de -20°C: [-40]
    → mínima -83.0°C baja de -20°C: [-35]
    → mínima -75.7°C baja de -20°C: [-30]
    → mínima -69.5°C baja de -20°C: [-25]
    → mínima -64.3°C baja de -20°C: [-20]
    → mínima -60.0°C baja de -20°C: [-15]
    → mínima -56.4°C baja de -20°C: [-10]
    → mínima -53.4°C baja de -20°C: [-5]
    → mínima -51.1°C baja de -20°C: [0]
    → mínima -49.3°C baja de -20°C: [5]
    → mínima -48.1°C baja de -20°C: [10]
    → mínima -47.4°C baja de -20°C: [15]
    → mínima -47.3°C baja de -20°C: [20]
    → mínima -47.8°C baja de -20°C: [25]
    → mínima -49.1°C baja de -20°C: [30]
    → mínima -55.5°C baja de -20°C: [35]
    → mínima -64.6°C baja de -20°C: [40]
Exp: 0.6, Incl: 15.0°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1217.1
    → mínima -89.6°C baja de -20°C: [-40]
    → mínima -80.7°C baja de -20°C: [-35]
    → mínima -73.3°C baja de -20°C: [-30]
    → mínima -67.0°C baja de -20°C: [-25]
    → mínima -61.8°C baja de -20°C: [-20]
    → mínima -57.4°C baja de -20°C: [-15]
    → mínima -53.7°C baja de -20°C: [-10]
    → mínima -50.7°C baja de -20°C: [-5]
    → mínima -48.3°C baja de -20°C: [0]
    → mínima -46.5°C baja de -20°C: [5]
    → mínima -45.3°C baja de -20°C: [10]
    → mínima -44.6°C baja de -20°C: [15]
    → mínima -44.5°C baja de -20°C: [20]
    → mínima -45.0°C baja de -20°C: [25]
    → mínima -46.3°C baja de -20°C: [30]
    → mínima -52.8°C baja de -20°C: [35]
    → mínima -62.0°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1953.2
    → mínima -110.8°C baja de -20°C: [-40]
    → mínima -101.9°C baja de -20°C: [-35]
    → mínima -94.4°C baja de -20°C: [-30]
    → mínima -88.2°C baja de -20°C: [-25]
    → mínima -82.9°C baja de -20°C: [-20]
    → mínima -78.5°C baja de -20°C: [-15]
    → mínima -74.7°C baja de -20°C: [-10]
    → mínima -71.6°C baja de -20°C: [-5]
    → mínima -69.2°C baja de -20°C: [0]
    → mínima -67.2°C baja de -20°C: [5]
    → mínima -65.8°C baja de -20°C: [10]
    → mínima -64.9°C baja de -20°C: [15]
    → mínima -64.5°C baja de -20°C: [20]
    → mínima -64.7°C baja de -20°C: [25]
    → mínima -69.6°C baja de -20°C: [30]
    → mínima -77.2°C baja de -20°C: [35]
    → mínima -86.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1890.5
    → mínima -109.4°C baja de -20°C: [-40]
    → mínima -100.4°C baja de -20°C: [-35]
    → mínima -92.9°C baja de -20°C: [-30]
    → mínima -86.5°C baja de -20°C: [-25]
    → mínima -81.2°C baja de -20°C: [-20]
    → mínima -76.7°C baja de -20°C: [-15]
    → mínima -73.0°C baja de -20°C: [-10]
    → mínima -69.8°C baja de -20°C: [-5]
    → mínima -67.3°C baja de -20°C: [0]
    → mínima -65.3°C baja de -20°C: [5]
    → mínima -63.9°C baja de -20°C: [10]
    → mínima -63.0°C baja de -20°C: [15]
    → mínima -62.6°C baja de -20°C: [20]
    → mínima -62.8°C baja de -20°C: [25]
    → mínima -67.8°C baja de -20°C: [30]
    → mínima -75.4°C baja de -20°C: [35]
    → mínima -84.7°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1825.0
    → mínima -107.9°C baja de -20°C: [-40]
    → mínima -98.8°C baja de -20°C: [-35]
    → mínima -91.2°C baja de -20°C: [-30]
    → mínima -84.8°C baja de -20°C: [-25]
    → mínima -79.4°C baja de -20°C: [-20]
    → mínima -74.9°C baja de -20°C: [-15]
    → mínima -71.1°C baja de -20°C: [-10]
    → mínima -68.0°C baja de -20°C: [-5]
    → mínima -65.4°C baja de -20°C: [0]
    → mínima -63.4°C baja de -20°C: [5]
    → mínima -62.0°C baja de -20°C: [10]
    → mínima -61.0°C baja de -20°C: [15]
    → mínima -60.6°C baja de -20°C: [20]
    → mínima -60.8°C baja de -20°C: [25]
    → mínima -65.8°C baja de -20°C: [30]
    → mínima -73.6°C baja de -20°C: [35]
    → mínima -83.0°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1756.6
    → mínima -106.3°C baja de -20°C: [-40]
    → mínima -97.2°C baja de -20°C: [-35]
    → mínima -89.5°C baja de -20°C: [-30]
    → mínima -83.0°C baja de -20°C: [-25]
    → mínima -77.6°C baja de -20°C: [-20]
    → mínima -73.0°C baja de -20°C: [-15]
    → mínima -69.2°C baja de -20°C: [-10]
    → mínima -66.0°C baja de -20°C: [-5]
    → mínima -63.4°C baja de -20°C: [0]
    → mínima -61.4°C baja de -20°C: [5]
    → mínima -59.9°C baja de -20°C: [10]
    → mínima -59.0°C baja de -20°C: [15]
    → mínima -58.6°C baja de -20°C: [20]
    → mínima -58.8°C baja de -20°C: [25]
    → mínima -63.8°C baja de -20°C: [30]
    → mínima -71.6°C baja de -20°C: [35]
    → mínima -81.1°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1684.9
    → mínima -104.7°C baja de -20°C: [-40]
    → mínima -95.4°C baja de -20°C: [-35]
    → mínima -87.7°C baja de -20°C: [-30]
    → mínima -81.2°C baja de -20°C: [-25]
    → mínima -75.6°C baja de -20°C: [-20]
    → mínima -71.0°C baja de -20°C: [-15]
    → mínima -67.1°C baja de -20°C: [-10]
    → mínima -63.9°C baja de -20°C: [-5]
    → mínima -61.3°C baja de -20°C: [0]
    → mínima -59.3°C baja de -20°C: [5]
    → mínima -57.8°C baja de -20°C: [10]
    → mínima -56.8°C baja de -20°C: [15]
    → mínima -56.4°C baja de -20°C: [20]
    → mínima -56.6°C baja de -20°C: [25]
    → mínima -61.6°C baja de -20°C: [30]
    → mínima -69.6°C baja de -20°C: [35]
    → mínima -79.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1609.6
    → mínima -103.0°C baja de -20°C: [-40]
    → mínima -93.6°C baja de -20°C: [-35]
    → mínima -85.8°C baja de -20°C: [-30]
    → mínima -79.2°C baja de -20°C: [-25]
    → mínima -73.6°C baja de -20°C: [-20]
    → mínima -68.9°C baja de -20°C: [-15]
    → mínima -65.0°C baja de -20°C: [-10]
    → mínima -61.7°C baja de -20°C: [-5]
    → mínima -59.1°C baja de -20°C: [0]
    → mínima -57.0°C baja de -20°C: [5]
    → mínima -55.5°C baja de -20°C: [10]
    → mínima -54.6°C baja de -20°C: [15]
    → mínima -54.2°C baja de -20°C: [20]
    → mínima -54.4°C baja de -20°C: [25]
    → mínima -59.4°C baja de -20°C: [30]
    → mínima -67.4°C baja de -20°C: [35]
    → mínima -77.2°C baja de -20°C: [40]
